"Iteration","LogProbability","CurrentDecryptedText....current.decryted.text","CorrectText....correct.text"
23936,-180.218266945586,"wmlm eg gdvm grvzym jmxj","here is some sample text"
23937,-180.218266945586,"wulu eg gdvu grvzyu juxj","here is some sample text"
23938,-180.218266945586,"wulu eg gdvu gkvzyu juxj","here is some sample text"
23939,-180.218266945586,"wulu eg gdvu gkvzyu iuxi","here is some sample text"
23940,-180.218266945586,"wulu eg gdvu gkvzyu iuxi","here is some sample text"
23941,-180.218266945586,"oulu eg gdvu gkvzyu iuxi","here is some sample text"
23942,-180.218266945586,"ouwu eg gdvu gkvzyu iuxi","here is some sample text"
23943,-180.218266945586,"ouwu eq qdvu qkvzyu iuxi","here is some sample text"
23944,-180.218266945586,"ouwu eq qdvu qkvzyu iuxi","here is some sample text"
23945,-180.218266945586,"ouwu eq qdvu qkvzyu iuxi","here is some sample text"
23946,-180.218266945586,"ouwu pq qdvu qkvzyu iuxi","here is some sample text"
23947,-180.218266945586,"ouwu pq qdvu qkvzyu iuxi","here is some sample text"
23948,-180.218266945586,"ouwu pq qfvu qkvzyu iuxi","here is some sample text"
23949,-180.218266945586,"ouwu pd dfvu dkvzyu iuxi","here is some sample text"
23950,-180.218266945586,"ouwu pd dfvu dkvzyu euxe","here is some sample text"
23951,-180.218266945586,"ouwu pd dfku dvkzyu euxe","here is some sample text"
23952,-180.218266945586,"ouwu pd dkfu dvfzyu euxe","here is some sample text"
23953,-180.218266945586,"ouwu sd dkfu dvfzyu euxe","here is some sample text"
23954,-180.218266945586,"ouwu sd dkfu dvfzqu euxe","here is some sample text"
23955,-180.218266945586,"ouwu sr rkfu rvfzqu euxe","here is some sample text"
23956,-153.964180555171,"ouwu se ekfu evfzqu ruxr","here is some sample text"
23957,-153.964180555171,"ouwu se ekfu evfziu ruxr","here is some sample text"
23958,-153.964180555171,"ouwu se ekfu evfziu ruxr","here is some sample text"
23959,-153.964180555171,"ouwu se ekfu evfziu ruxr","here is some sample text"
23960,-153.964180555171,"ouwu se ekfu evfriu zuxz","here is some sample text"
23961,-153.964180555171,"ouwu se ekfu evfriu zuxz","here is some sample text"
23962,-153.964180555171,"fuwu se ekou evoriu zuxz","here is some sample text"
23963,-153.964180555171,"fuwu se exou evoriu zukz","here is some sample text"
23964,-153.964180555171,"fuwu se exou evoriu nukn","here is some sample text"
23965,-153.964180555171,"fuwu se exou ezoriu nukn","here is some sample text"
23966,-153.964180555171,"fuwu se exou ezoriu nukn","here is some sample text"
23967,-154.136098392095,"fuwu sa axou azoriu nukn","here is some sample text"
23968,-154.136098392095,"fuwu sa azou axoriu nukn","here is some sample text"
23969,-154.136098392095,"fuwu sa azou anoriu xukx","here is some sample text"
23970,-154.136098392095,"fuwu sa azou aroniu xukx","here is some sample text"
23971,-154.136098392095,"fuwu sa azou aroniu xukx","here is some sample text"
23972,-154.136098392095,"cuwu sa azou aroniu xukx","here is some sample text"
23973,-154.136098392095,"clwl sa azol aronil xlkx","here is some sample text"
23974,-154.136098392095,"clwl sa azul arunil xlkx","here is some sample text"
23975,-154.136098392095,"clwl sa azul arunil xlkx","here is some sample text"
23976,-154.136098392095,"clwl sa azul arunil xlkx","here is some sample text"
23977,-154.136098392095,"clwl sa azul arunil xlkx","here is some sample text"
23978,-154.136098392095,"jlwl sa azul arunil xlkx","here is some sample text"
23979,-154.136098392095,"ljwj sa azuj arunij xjkx","here is some sample text"
23980,-154.136098392095,"ljyj sa azuj arunij xjkx","here is some sample text"
23981,-154.136098392095,"ljyj sa azuj arunij xjkx","here is some sample text"
23982,-154.136098392095,"ljyj sa azuj arunij xjkx","here is some sample text"
23983,-154.136098392095,"ljyj sa azuj arunij xjkx","here is some sample text"
23984,-154.136098392095,"ljrj sa azuj ayunij xjkx","here is some sample text"
23985,-154.136098392095,"ljrj sa azuj ayunij xjkx","here is some sample text"
23986,-154.136098392095,"ljrj sa azuj ayufij xjkx","here is some sample text"
23987,-154.136098392095,"ljwj sa azuj ayufij xjkx","here is some sample text"
23988,-154.136098392095,"ljwj sa atuj ayufij xjkx","here is some sample text"
23989,-154.136098392095,"ljwj sa atuj ayufxj ijki","here is some sample text"
23990,-180.218266945586,"ljwj sv vtuj vyufxj ijki","here is some sample text"
23991,-180.218266945586,"ljwj sv vtuj vyufxj ijki","here is some sample text"
23992,-180.218266945586,"lowo sv vtuo vyufxo ioki","here is some sample text"
23993,-180.218266945586,"xowo sv vtuo vyuflo ioki","here is some sample text"
23994,-180.218266945586,"xowo sv vtuo vyuflo ioki","here is some sample text"
23995,-180.218266945586,"xowo sv vtuo vyuflo ioki","here is some sample text"
23996,-180.218266945586,"xgwg sv vtug vyuflg igki","here is some sample text"
23997,-180.218266945586,"xgwg sv vteg vyeflg igki","here is some sample text"
23998,-180.218266945586,"xgwg sk kteg kyeflg igvi","here is some sample text"
23999,-180.218266945586,"xgwg sk ktug kyuflg igvi","here is some sample text"
24000,-180.218266945586,"xgcg sk ktug kyuflg igvi","here is some sample text"
24001,-180.218266945586,"xgcg sk ktag kyaflg igvi","here is some sample text"
24002,-180.218266945586,"xgcg sk ktag kfaylg igvi","here is some sample text"
24003,-180.218266945586,"xgcg sk ktag kfayvg igli","here is some sample text"
24004,-180.218266945586,"xgcg sk ktag kfayvg igli","here is some sample text"
24005,-180.218266945586,"xgcg sk ktag kvayfg igli","here is some sample text"
24006,-180.218266945586,"xgcg sk ktag kvayfg pglp","here is some sample text"
24007,-180.218266945586,"qgcg sk ktag kvayfg pglp","here is some sample text"
24008,-180.218266945586,"qgcg sk ktag knayfg pglp","here is some sample text"
24009,-180.218266945586,"qgcg sk ktag knayzg pglp","here is some sample text"
24010,-180.218266945586,"qgcg sk ktag knaylg pgzp","here is some sample text"
24011,-180.218266945586,"qgcg sk ktag knaylg pgzp","here is some sample text"
24012,-180.218266945586,"qgcg sk ktag knaylg pgzp","here is some sample text"
24013,-180.218266945586,"qgcg sk ktag knaylg hgzh","here is some sample text"
24014,-180.218266945586,"qgcg sk ktag knalyg hgzh","here is some sample text"
24015,-180.218266945586,"qgcg sk ktag knalyg hgzh","here is some sample text"
24016,-154.136098392095,"qgcg sa atkg anklyg hgzh","here is some sample text"
24017,-154.136098392095,"qgcg sa aikg anklyg hgzh","here is some sample text"
24018,-154.136098392095,"zgcg sa aikg anklyg hgqh","here is some sample text"
24019,-154.136098392095,"zjcj sa aikj anklyj hjqh","here is some sample text"
24020,-180.218266945586,"zjcj ua aikj anklyj hjqh","here is some sample text"
24021,-180.218266945586,"zjcj ua aikj anklyj hjqh","here is some sample text"
24022,-180.218266945586,"zjcj ua aikj anklyj hjqh","here is some sample text"
24023,-180.218266945586,"zjcj ua aioj anolyj hjqh","here is some sample text"
24024,-180.218266945586,"zjlj ua aioj anocyj hjqh","here is some sample text"
24025,-180.218266945586,"zjlj ua aioj anocyj hjqh","here is some sample text"
24026,-180.218266945586,"zjlj ua aioj anocyj hjqh","here is some sample text"
24027,-180.218266945586,"tjlj ua aioj anocyj hjqh","here is some sample text"
24028,-180.218266945586,"tblb ua aiob anocyb hbqh","here is some sample text"
24029,-180.218266945586,"tblb ua aiob anocyb hbqh","here is some sample text"
24030,-180.218266945586,"tblb ua aiob anofyb hbqh","here is some sample text"
24031,-180.218266945586,"tblb ua aiob anogyb hbqh","here is some sample text"
24032,-180.218266945586,"tblb ua aimb anmgyb hbqh","here is some sample text"
24033,-180.218266945586,"gblb ua aimb anmtyb hbqh","here is some sample text"
24034,-180.218266945586,"gqlq ua aimq anmtyq hqbh","here is some sample text"
24035,-180.218266945586,"iqlq ua agmq anmtyq hqbh","here is some sample text"
24036,-152.252588945363,"iqlq ca agmq anmtyq hqbh","here is some sample text"
24037,-154.526307377182,"iqlq ba agmq anmtyq hqch","here is some sample text"
24038,-180.218266945586,"iqlq bx xgmq xnmtyq hqch","here is some sample text"
24039,-180.218266945586,"iqlq bx xgpq xnptyq hqch","here is some sample text"
24040,-180.218266945586,"iqlq bx xgpq xrptyq hqch","here is some sample text"
24041,-180.218266945586,"iqlq bx xgsq xrstyq hqch","here is some sample text"
24042,-180.218266945586,"iqlq bx xgsq xustyq hqch","here is some sample text"
24043,-180.218266945586,"iqlq bx xgsq xustrq hqch","here is some sample text"
24044,-180.218266945586,"iqlq bx xgsq xustrq hqch","here is some sample text"
24045,-180.218266945586,"nqlq bx xgsq xustrq hqch","here is some sample text"
24046,-180.218266945586,"nqlq bx xgsq xustrq hqch","here is some sample text"
24047,-159.025484936239,"nolo bx xgso xustro hoch","here is some sample text"
24048,-159.025484936239,"nolo bx xgso xkstro hoch","here is some sample text"
24049,-180.218266945586,"volo bx xgso xkstro hoch","here is some sample text"
24050,-180.218266945586,"volo bx xgko xsktro hoch","here is some sample text"
24051,-180.218266945586,"volo bx xgko xnktro hoch","here is some sample text"
24052,-180.218266945586,"volo bx xgko xnktro hoch","here is some sample text"
24053,-180.218266945586,"volo bx xgko xnktro hoch","here is some sample text"
24054,-180.218266945586,"volo bx xgko xfktro hoch","here is some sample text"
24055,-180.218266945586,"voio bx xgko xfktro hoch","here is some sample text"
24056,-180.218266945586,"voio bx xgko xfktro hoch","here is some sample text"
24057,-180.218266945586,"voio bx xgko xfktro hoch","here is some sample text"
24058,-180.218266945586,"voio bx xgko xfktro hoch","here is some sample text"
24059,-180.218266945586,"voio jx xgko xfktro hoch","here is some sample text"
24060,-180.218266945586,"vowo jx xgko xfktro hoch","here is some sample text"
24061,-180.218266945586,"vowo jx xgko xfkzro hoch","here is some sample text"
24062,-180.218266945586,"vowo jx xgbo xfbzro hoch","here is some sample text"
24063,-180.218266945586,"vowo jx xgbo xybzro hoch","here is some sample text"
24064,-180.218266945586,"vowo jx xgbo xybzpo hoch","here is some sample text"
24065,-180.218266945586,"vowo jx xybo xgbzpo hoch","here is some sample text"
24066,-180.218266945586,"voro jx xybo xgbzpo hoch","here is some sample text"
24067,-180.218266945586,"voro jx xybo xgbzpo howh","here is some sample text"
24068,-180.218266945586,"voro jx xybo xgbipo howh","here is some sample text"
24069,-180.218266945586,"yoro jx xvbo xgbipo howh","here is some sample text"
24070,-180.218266945586,"yoro zx xvbo xgbipo howh","here is some sample text"
24071,-180.218266945586,"yoro zx xvbo xgbipo howh","here is some sample text"
24072,-180.218266945586,"yoro zx xvbo xgbipo howh","here is some sample text"
24073,-180.218266945586,"yoro zx xabo xgbipo howh","here is some sample text"
24074,-180.218266945586,"yoro zx xabo xgbipo howh","here is some sample text"
24075,-180.218266945586,"yoro zx xalo xglipo howh","here is some sample text"
24076,-180.218266945586,"yoro zx xalo xgliko howh","here is some sample text"
24077,-180.218266945586,"yoro zx xalo xgliko howh","here is some sample text"
24078,-180.218266945586,"yoro zx xalo xgliko howh","here is some sample text"
24079,-180.218266945586,"yoro zx xalo xgliko powp","here is some sample text"
24080,-180.218266945586,"yoro zx xalo xgliko powp","here is some sample text"
24081,-180.218266945586,"yror zx xalr xglikr prwp","here is some sample text"
24082,-180.218266945586,"yror qx xalr xglikr prwp","here is some sample text"
24083,-180.218266945586,"yrsr qx xalr xglikr prwp","here is some sample text"
24084,-180.218266945586,"yrsr qx xalr xelikr prwp","here is some sample text"
24085,-180.218266945586,"yrsr qx xalr xelikr prwp","here is some sample text"
24086,-180.218266945586,"yrsr qx xalr xelikr prvp","here is some sample text"
24087,-180.218266945586,"yrsr qk kalr kelixr prvp","here is some sample text"
24088,-180.218266945586,"ysrs qk kals kelixs psvp","here is some sample text"
24089,-180.218266945586,"ysrs qk kahs kehixs psvp","here is some sample text"
24090,-180.218266945586,"ysrs qk kahs kehixs psvp","here is some sample text"
24091,-180.218266945586,"ysrs qk kahs kehixs psvp","here is some sample text"
24092,-180.218266945586,"ysas qk krhs kehixs psvp","here is some sample text"
24093,-180.218266945586,"ytat qk krht kehixt ptvp","here is some sample text"
24094,-180.218266945586,"utat qk krht kehixt ptvp","here is some sample text"
24095,-180.218266945586,"utat qk krht kehixt ptvp","here is some sample text"
24096,-180.218266945586,"utat sk krht kehixt ptvp","here is some sample text"
24097,-180.218266945586,"utat sk krht kehbxt ptvp","here is some sample text"
24098,-180.218266945586,"utat sk krht kehcxt ptvp","here is some sample text"
24099,-180.218266945586,"utat sk krht kehcxt ntvn","here is some sample text"
24100,-180.218266945586,"utat sk krht kehcxt ntvn","here is some sample text"
24101,-180.218266945586,"utat sk krht kzhcxt ntvn","here is some sample text"
24102,-180.218266945586,"utat sk krht kzhcxt ntvn","here is some sample text"
24103,-180.218266945586,"atut sk krht kzhcxt ntvn","here is some sample text"
24104,-180.218266945586,"atut sk krht kzhcxt ntqn","here is some sample text"
24105,-180.218266945586,"atyt sk krht kzhcxt ntqn","here is some sample text"
24106,-180.218266945586,"atyt sk krht kzhcxt ntqn","here is some sample text"
24107,-180.218266945586,"atyt ok krht kzhcxt ntqn","here is some sample text"
24108,-180.218266945586,"atyt ok krht kzhgxt ntqn","here is some sample text"
24109,-180.218266945586,"atyt ok krht kzhgxt ntun","here is some sample text"
24110,-180.218266945586,"atyt ok krlt kzlgxt ntun","here is some sample text"
24111,-180.218266945586,"atyt ok krnt kzngxt ltul","here is some sample text"
24112,-180.218266945586,"atyt ok krnt kzngxt ltul","here is some sample text"
24113,-180.218266945586,"atyt ok krnt kzngxt ltul","here is some sample text"
24114,-180.218266945586,"atyt ok krnt kzngxt ltul","here is some sample text"
24115,-180.218266945586,"atyt ok krnt kzngxt ltul","here is some sample text"
24116,-180.218266945586,"atyt ok krnt kzngxt ltul","here is some sample text"
24117,-180.218266945586,"atyt ok krnt kzngxt ltwl","here is some sample text"
24118,-180.218266945586,"atyt ou urnt uzngxt ltwl","here is some sample text"
24119,-180.218266945586,"ptyt ou urnt uzngxt ltwl","here is some sample text"
24120,-180.218266945586,"ptyt ou urnt uzngxt ltwl","here is some sample text"
24121,-180.218266945586,"ztyt ou urnt upngxt ltwl","here is some sample text"
24122,-180.218266945586,"ztyt ou urnt upngxt ltwl","here is some sample text"
24123,-180.218266945586,"otyt zu urnt upngxt ltwl","here is some sample text"
24124,-180.218266945586,"otyt zu urnt upngxt ltwl","here is some sample text"
24125,-180.218266945586,"otyt zu urnt upngxt ltwl","here is some sample text"
24126,-180.218266945586,"otmt zu urnt upngxt ltwl","here is some sample text"
24127,-180.218266945586,"otmt zq qrnt qpngxt ltwl","here is some sample text"
24128,-180.218266945586,"otmt zq qrnt qpnyxt ltwl","here is some sample text"
24129,-180.218266945586,"otmt zq qrnt qpnyxt ltwl","here is some sample text"
24130,-180.218266945586,"otmt zq qrnt qpnyxt ltwl","here is some sample text"
24131,-180.218266945586,"otjt zq qrnt qpnyxt ltwl","here is some sample text"
24132,-180.218266945586,"otjt zq qrnt qpnyxt ltwl","here is some sample text"
24133,-180.218266945586,"otjt zq qrft qpfyxt ltwl","here is some sample text"
24134,-180.218266945586,"otjt zq qrft qpfyxt ltwl","here is some sample text"
24135,-180.218266945586,"otjt zq qrft qpfyxt ltwl","here is some sample text"
24136,-180.218266945586,"otjt zq qrft qpfyxt ltwl","here is some sample text"
